id,original_text,gold,system,output,semantic_group,reading_style,ambiguity_cluster,automatic_mismatch_type,manual_review_needed,note
decimal_math_014,Biểu thức 4 : 2 = 2 rất đơn giản.,Biểu thức bốn chia hai bằng hai rất đơn giản.,num2words_vi,Biểu thức bốn : hai = hai rất đơn giản.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
decimal_math_014,Biểu thức 4 : 2 = 2 rất đơn giản.,Biểu thức bốn chia hai bằng hai rất đơn giản.,vietnormalizer,biểu thức bốn : hai = hai rất đơn giản.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
decimal_math_014,Biểu thức 4 : 2 = 2 rất đơn giản.,Biểu thức bốn chia hai bằng hai rất đơn giản.,soe_vinorm,Biểu thức bốn : hai bằng hai rất đơn giản .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
decimal_math_015,Độ chính xác đạt 10⁻⁶.,Độ chính xác đạt mười mũ âm sáu.,current_rule,Độ chính xác đạt mười⁻⁶.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
decimal_math_015,Độ chính xác đạt 10⁻⁶.,Độ chính xác đạt mười mũ âm sáu.,num2words_vi,Độ chính xác đạt mười⁻⁶.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
decimal_math_015,Độ chính xác đạt 10⁻⁶.,Độ chính xác đạt mười mũ âm sáu.,vietnormalizer,độ chính xác đạt mười.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
decimal_math_015,Độ chính xác đạt 10⁻⁶.,Độ chính xác đạt mười mũ âm sáu.,soe_vinorm,Độ chính xác đạt mười .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_001,Tôi sinh năm 1995.,Tôi sinh năm một nghìn chín trăm chín mươi lăm.,current_rule,Tôi sinh năm một nghìn chín trăm chín mươi lăm.,,,cluster_unknown,exact,False,
year_date_001,Tôi sinh năm 1995.,Tôi sinh năm một nghìn chín trăm chín mươi lăm.,num2words_vi,Tôi sinh năm một nghìn chín trăm chín mươi lăm.,,,cluster_unknown,exact,False,
year_date_001,Tôi sinh năm 1995.,Tôi sinh năm một nghìn chín trăm chín mươi lăm.,vietnormalizer,tôi sinh năm một nghìn chín trăm chín mươi lăm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_001,Tôi sinh năm 1995.,Tôi sinh năm một nghìn chín trăm chín mươi lăm.,soe_vinorm,Tôi sinh năm một nghìn chín trăm chín mươi lăm .,,,cluster_unknown,formatting_only,False,
year_date_002,Công ty được thành lập năm 2000.,Công ty được thành lập năm hai nghìn.,current_rule,Công ty được thành lập năm hai nghìn.,,,cluster_unknown,exact,False,
year_date_002,Công ty được thành lập năm 2000.,Công ty được thành lập năm hai nghìn.,num2words_vi,Công ty được thành lập năm hai nghìn.,,,cluster_unknown,exact,False,
year_date_002,Công ty được thành lập năm 2000.,Công ty được thành lập năm hai nghìn.,vietnormalizer,công ty được thành lập năm hai nghìn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_002,Công ty được thành lập năm 2000.,Công ty được thành lập năm hai nghìn.,soe_vinorm,Công ty được thành lập năm hai nghìn .,,,cluster_unknown,formatting_only,False,
year_date_003,Tôi sinh năm 2005.,Tôi sinh năm hai nghìn không trăm linh năm.,current_rule,Tôi sinh năm hai nghìn không trăm linh năm.,,,cluster_unknown,exact,False,
year_date_003,Tôi sinh năm 2005.,Tôi sinh năm hai nghìn không trăm linh năm.,num2words_vi,Tôi sinh năm hai nghìn lẻ năm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_003,Tôi sinh năm 2005.,Tôi sinh năm hai nghìn không trăm linh năm.,vietnormalizer,tôi sinh năm hai nghìn không trăm lẻ năm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_003,Tôi sinh năm 2005.,Tôi sinh năm hai nghìn không trăm linh năm.,soe_vinorm,Tôi sinh năm hai nghìn không trăm linh năm .,,,cluster_unknown,formatting_only,False,
year_date_004,Dự án bắt đầu từ năm 2010.,Dự án bắt đầu từ năm hai nghìn không trăm mười.,current_rule,Dự án bắt đầu từ năm hai nghìn không trăm mười.,,,cluster_unknown,exact,False,
year_date_004,Dự án bắt đầu từ năm 2010.,Dự án bắt đầu từ năm hai nghìn không trăm mười.,num2words_vi,Dự án bắt đầu từ năm hai nghìn lẻ mười.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_004,Dự án bắt đầu từ năm 2010.,Dự án bắt đầu từ năm hai nghìn không trăm mười.,vietnormalizer,dự án bắt đầu từ năm hai nghìn không trăm mười.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_004,Dự án bắt đầu từ năm 2010.,Dự án bắt đầu từ năm hai nghìn không trăm mười.,soe_vinorm,Dự án bắt đầu từ năm hai nghìn không trăm mười .,,,cluster_unknown,formatting_only,False,
year_date_005,Báo cáo được công bố năm 2024.,Báo cáo được công bố năm hai nghìn không trăm hai mươi tư.,current_rule,Báo cáo được công bố năm hai nghìn không trăm hai mươi tư.,,,cluster_unknown,exact,False,
year_date_005,Báo cáo được công bố năm 2024.,Báo cáo được công bố năm hai nghìn không trăm hai mươi tư.,num2words_vi,Báo cáo được công bố năm hai nghìn lẻ hai mươi bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_005,Báo cáo được công bố năm 2024.,Báo cáo được công bố năm hai nghìn không trăm hai mươi tư.,vietnormalizer,báo cáo được công bố năm hai nghìn không trăm hai mươi tư.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_005,Báo cáo được công bố năm 2024.,Báo cáo được công bố năm hai nghìn không trăm hai mươi tư.,soe_vinorm,Báo cáo được công bố năm hai nghìn không trăm hai mươi tư .,,,cluster_unknown,formatting_only,False,
year_date_006,Sự kiện diễn ra vào năm 45 TCN.,Sự kiện diễn ra vào năm bốn mươi lăm trước Công nguyên.,current_rule,Sự kiện diễn ra vào năm bốn mươi lăm TCN.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_006,Sự kiện diễn ra vào năm 45 TCN.,Sự kiện diễn ra vào năm bốn mươi lăm trước Công nguyên.,num2words_vi,Sự kiện diễn ra vào năm bốn mươi lăm TCN.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_006,Sự kiện diễn ra vào năm 45 TCN.,Sự kiện diễn ra vào năm bốn mươi lăm trước Công nguyên.,vietnormalizer,sự kiện diễn ra vào năm bốn mươi lăm tê xê en.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_006,Sự kiện diễn ra vào năm 45 TCN.,Sự kiện diễn ra vào năm bốn mươi lăm trước Công nguyên.,soe_vinorm,Sự kiện diễn ra vào năm bốn mươi lăm trước công nguyên .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_007,Khóa học thuộc niên khóa 2025-2026.,Khóa học thuộc niên khóa hai nghìn không trăm hai mươi lăm đến hai nghìn không trăm hai mươi sáu.,current_rule,Khóa học thuộc niên khóa 2025-2026.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_007,Khóa học thuộc niên khóa 2025-2026.,Khóa học thuộc niên khóa hai nghìn không trăm hai mươi lăm đến hai nghìn không trăm hai mươi sáu.,num2words_vi,Khóa học thuộc niên khóa hai nghìn lẻ hai mươi lăm-hai nghìn lẻ hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_007,Khóa học thuộc niên khóa 2025-2026.,Khóa học thuộc niên khóa hai nghìn không trăm hai mươi lăm đến hai nghìn không trăm hai mươi sáu.,vietnormalizer,khóa học thuộc niên khóa hai nghìn không trăm hai mươi lăm đến hai nghìn không trăm hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_007,Khóa học thuộc niên khóa 2025-2026.,Khóa học thuộc niên khóa hai nghìn không trăm hai mươi lăm đến hai nghìn không trăm hai mươi sáu.,soe_vinorm,Khóa học thuộc niên khóa hai nghìn không trăm hai mươi lăm hai nghìn không trăm hai mươi sáu .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_008,Tài liệu này có từ năm 1873.,Tài liệu này có từ năm một nghìn tám trăm bảy mươi ba.,current_rule,Tài liệu này có từ năm một nghìn tám trăm bảy mươi ba.,,,cluster_unknown,exact,False,
year_date_008,Tài liệu này có từ năm 1873.,Tài liệu này có từ năm một nghìn tám trăm bảy mươi ba.,num2words_vi,Tài liệu này có từ năm một nghìn tám trăm bảy mươi ba.,,,cluster_unknown,exact,False,
year_date_008,Tài liệu này có từ năm 1873.,Tài liệu này có từ năm một nghìn tám trăm bảy mươi ba.,vietnormalizer,tài liệu này có từ năm một nghìn tám trăm bảy mươi ba.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_008,Tài liệu này có từ năm 1873.,Tài liệu này có từ năm một nghìn tám trăm bảy mươi ba.,soe_vinorm,Tài liệu này có từ năm một nghìn tám trăm bảy mươi ba .,,,cluster_unknown,formatting_only,False,
year_date_009,Cuộc hẹn là ngày 03/09/2026.,Cuộc hẹn là ngày mùng ba tháng chín năm hai nghìn không trăm hai mươi sáu.,current_rule,Cuộc hẹn là ngày ba tháng chín năm hai nghìn không trăm hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_009,Cuộc hẹn là ngày 03/09/2026.,Cuộc hẹn là ngày mùng ba tháng chín năm hai nghìn không trăm hai mươi sáu.,num2words_vi,Cuộc hẹn là ngày ba/chín/hai nghìn lẻ hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_009,Cuộc hẹn là ngày 03/09/2026.,Cuộc hẹn là ngày mùng ba tháng chín năm hai nghìn không trăm hai mươi sáu.,vietnormalizer,cuộc hẹn là ngày ngày ba tháng chín năm hai nghìn không trăm hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_009,Cuộc hẹn là ngày 03/09/2026.,Cuộc hẹn là ngày mùng ba tháng chín năm hai nghìn không trăm hai mươi sáu.,soe_vinorm,Cuộc hẹn là ngày ba tháng chín năm hai nghìn không trăm hai mươi sáu .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_010,Hóa đơn được lập ngày 9-1-2021.,Hóa đơn được lập ngày mùng chín tháng một năm hai nghìn không trăm hai mươi mốt.,current_rule,Hóa đơn được lập ngày chín tháng một năm hai nghìn không trăm hai mươi mốt.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_010,Hóa đơn được lập ngày 9-1-2021.,Hóa đơn được lập ngày mùng chín tháng một năm hai nghìn không trăm hai mươi mốt.,num2words_vi,Hóa đơn được lập ngày chín-một-hai nghìn lẻ hai mươi mốt.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_010,Hóa đơn được lập ngày 9-1-2021.,Hóa đơn được lập ngày mùng chín tháng một năm hai nghìn không trăm hai mươi mốt.,vietnormalizer,hóa đơn được lập ngày tháng chín đến tháng một năm hai nghìn không trăm hai mươi mốt.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_010,Hóa đơn được lập ngày 9-1-2021.,Hóa đơn được lập ngày mùng chín tháng một năm hai nghìn không trăm hai mươi mốt.,soe_vinorm,Hóa đơn được lập ngày chín tháng một năm hai nghìn không trăm hai mươi mốt .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_011,Ngày 29/02/2024 là ngày nhuận.,Ngày hai mươi chín tháng hai năm hai nghìn không trăm hai mươi tư là ngày nhuận.,current_rule,Ngày hai mươi chín tháng hai năm hai nghìn không trăm hai mươi tư là ngày nhuận.,,,cluster_unknown,exact,False,
year_date_011,Ngày 29/02/2024 là ngày nhuận.,Ngày hai mươi chín tháng hai năm hai nghìn không trăm hai mươi tư là ngày nhuận.,num2words_vi,Ngày hai mươi chín/hai/hai nghìn lẻ hai mươi bốn là ngày nhuận.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_011,Ngày 29/02/2024 là ngày nhuận.,Ngày hai mươi chín tháng hai năm hai nghìn không trăm hai mươi tư là ngày nhuận.,vietnormalizer,ngày ngày hai mươi chín tháng hai năm hai nghìn không trăm hai mươi tư là ngày nhuận.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_011,Ngày 29/02/2024 là ngày nhuận.,Ngày hai mươi chín tháng hai năm hai nghìn không trăm hai mươi tư là ngày nhuận.,soe_vinorm,Ngày hai mươi chín tháng hai năm hai nghìn không trăm hai mươi tư là ngày nhuận .,,,cluster_unknown,formatting_only,False,
year_date_012,Chúng tôi nghỉ vào ngày 1/5.,Chúng tôi nghỉ vào ngày mùng một tháng năm.,current_rule,Chúng tôi nghỉ vào ngày một phần năm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_012,Chúng tôi nghỉ vào ngày 1/5.,Chúng tôi nghỉ vào ngày mùng một tháng năm.,num2words_vi,Chúng tôi nghỉ vào ngày một/năm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_012,Chúng tôi nghỉ vào ngày 1/5.,Chúng tôi nghỉ vào ngày mùng một tháng năm.,vietnormalizer,chúng tôi nghỉ vào ngày một tháng năm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_012,Chúng tôi nghỉ vào ngày 1/5.,Chúng tôi nghỉ vào ngày mùng một tháng năm.,soe_vinorm,Chúng tôi nghỉ vào ngày một tháng năm .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_013,Ngày 30-4 là ngày lễ.,Ngày ba mươi tháng tư là ngày lễ.,current_rule,Ngày 30-4 là ngày lễ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_013,Ngày 30-4 là ngày lễ.,Ngày ba mươi tháng tư là ngày lễ.,num2words_vi,Ngày ba mươi-bốn là ngày lễ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_013,Ngày 30-4 là ngày lễ.,Ngày ba mươi tháng tư là ngày lễ.,vietnormalizer,ngày ba mươi tháng bốn là ngày lễ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_013,Ngày 30-4 là ngày lễ.,Ngày ba mươi tháng tư là ngày lễ.,soe_vinorm,Ngày ba mươi tháng bốn là ngày lễ .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_014,Hợp đồng hết hạn vào 12/2026.,Hợp đồng hết hạn vào tháng mười hai năm hai nghìn không trăm hai mươi sáu.,current_rule,Hợp đồng hết hạn vào mười hai phần hai nghìn hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_014,Hợp đồng hết hạn vào 12/2026.,Hợp đồng hết hạn vào tháng mười hai năm hai nghìn không trăm hai mươi sáu.,num2words_vi,Hợp đồng hết hạn vào mười hai/hai nghìn lẻ hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_014,Hợp đồng hết hạn vào 12/2026.,Hợp đồng hết hạn vào tháng mười hai năm hai nghìn không trăm hai mươi sáu.,vietnormalizer,hợp đồng hết hạn vào tháng mười hai năm hai nghìn không trăm hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_014,Hợp đồng hết hạn vào 12/2026.,Hợp đồng hết hạn vào tháng mười hai năm hai nghìn không trăm hai mươi sáu.,soe_vinorm,Hợp đồng hết hạn vào mười hai năm hai nghìn không trăm hai mươi sáu .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_015,Kế hoạch áp dụng từ quý 2/2026.,Kế hoạch áp dụng từ quý hai năm hai nghìn không trăm hai mươi sáu.,current_rule,Kế hoạch áp dụng từ quý hai phần hai nghìn hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_015,Kế hoạch áp dụng từ quý 2/2026.,Kế hoạch áp dụng từ quý hai năm hai nghìn không trăm hai mươi sáu.,num2words_vi,Kế hoạch áp dụng từ quý hai/hai nghìn lẻ hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
year_date_015,Kế hoạch áp dụng từ quý 2/2026.,Kế hoạch áp dụng từ quý hai năm hai nghìn không trăm hai mươi sáu.,vietnormalizer,kế hoạch áp dụng từ quý tháng hai năm hai nghìn không trăm hai mươi sáu.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
